SMILES,S1-CC2,S1-PBE0-def2SVP-eV,S1-PBE0-def2TZVP-eV,S1-CAM-def2TZVP-eV,ID
O[C@@H](CN1CC1)C=O,4.58956027124685,4.4262673869877505,4.39963205330458,4.46010258473233,11534
C/N=C(\C)/OC1CC1,6.195777588237481,5.917091501151,5.94173795368126,6.01660331518001,11535
CCC(=O)CC1CC1,4.64070981006114,4.5313183533972,4.50097002432048,4.53980259549141,11536
CCC(=O)C[C@H]1CN1,4.5322987801031696,4.40057764941983,4.38422087748093,4.43640254465929,11537
CCC(=O)C[C@H]1CO1,4.55521431554304,4.43436658778611,4.41742422654073,4.46280249974111,11538
CCC(=O)CN1CC1,4.30842488613638,4.18611971584901,4.1651065293132294,4.23490240717828,11539
CCC(=O)NC1CC1,5.9035102919101,5.81886977954858,5.79316616416717,5.836603176162891,11540
CCC(=O)OC1CC1,6.09672401416763,5.94232571989966,5.9207266719434095,5.95130330465774,11541
CNC(=O)CC1CC1,5.90099541441452,5.8144400359053705,5.78699353041801,5.83870335193771,11542
CNC(=O)C[C@H]1CN1,5.90109990618668,5.81310667735437,5.7862999118575,5.83870335193771,11543
CNC(=O)C[C@H]1CO1,5.85806126907232,5.74952588302092,5.72408268072794,5.7856033000431,11544
CNC(=O)CN1CC1,5.95815948874978,5.865021400708541,5.83719311929321,5.8882033357446195,11545
CNC(=O)NC1CC1,6.568704641366669,6.70140647086997,6.43263975506096,6.51130355574612,11546
CNC(=O)OC1CC1,7.20568376331413,7.21421344844467,7.08739526763315,7.143803953532171,11547
COC(=O)CC1CC1,6.11378420077068,5.95964713593311,5.93888211735621,5.97220329177368,11548
COC(=O)C[C@H]1CN1,5.99389785174042,5.78445198575141,5.77421587378958,5.8534032217915,11549
COC(=O)C[C@H]1CO1,6.1273308515348495,5.9766036471059705,5.954566223511829,5.98780331470639,11550
COC(=O)CN1CC1,6.0816012791733804,5.86057260908603,5.835339206679341,5.935803419673349,11551
COC(=O)NC1CC1,7.179248161299619,6.99257415456376,6.96348789017266,7.009303994782949,11552
NCC(=O)OC1CC1,6.11875490702601,5.8196058478915305,5.84769046068544,5.94570319874354,11553
OCC(=O)CC1CC1,4.78308257076904,4.66203184597557,4.65315984144561,4.70440271535847,11554
OCC(=O)C[C@H]1CN1,4.7486313069511,4.63268925020589,4.62142509158984,4.68290271689458,11555
OCC(=O)C[C@H]1CO1,4.82690027023677,4.72900481330836,4.71415038270825,4.751702657556231,11556
OCC(=O)CN1CC1,4.16734793224886,3.86063383207839,3.8705118420293805,4.07360221366795,11557
OCC(=O)NC1CC1,6.245502066086139,6.1673901125727,6.1441910343552495,6.17500331778492,11558
OCC(=O)OC1CC1,6.34749664815991,6.20171375492933,6.18838261844524,6.2134034998257395,11559
CO/C(=N/C1CC1)/C,6.4529538807564295,6.17075861165491,6.1708323545462,6.25850340041435,11560
C[C@@H](CO)CC1CC1,7.213003085417151,7.572078175885391,7.191959422114491,7.14810389880215,11561
C[C@@H](CO)C[C@H]1CO1,7.23808165496353,7.59810261366101,7.2227953794612905,7.17230408438881,11562
C[C@@H](CO)CN1CC1,7.11608615039678,7.37783667908763,6.976664465910431,7.33560404361165,11563
C[C@@H](CO)OC1CC1,7.32106853060782,7.520841288480311,7.16720738935611,7.45720416655093,11564
CC[C@@H](C)CC1CC1,8.345893899414198,8.45038893694208,7.9511650734062105,8.19160445074223,11565
CC[C@@H](C)C[C@H]1CO1,8.00541725593448,8.21421004834749,7.969493583316649,8.17410452793134,11566
CC[C@@H](C)CN1CC1,7.122600559317379,7.39693499947578,7.0147030084585404,7.3587040723367405,11567
CC[C@@H](C)OC1CC1,7.17726934836434,7.417336201648051,7.04450411630137,7.350604055196409,11568
CC[C@@H](O)CC1CC1,7.11774495727982,7.42741285481174,7.02151647065415,7.17070405412761,11569
CC[C@@H](O)C[C@H]1CO1,7.26371969087335,7.598546431578701,7.21245994589311,7.30980409987778,11570
CC[C@@H](O)CN1CC1,6.899714711248279,7.051404382859789,6.63303510974257,7.03770398769127,11571
CO[C@@H](C)CC1CC1,7.39547429157746,7.71362234949374,7.31324443705335,7.614904291973561,11572
CO[C@@H](C)C[C@H]1CO1,7.3929400939885905,7.700606048896081,7.2954250524182,7.61240410863344,11573
CO[C@@H](C)CN1CC1,7.24674494806316,7.52399046368658,7.17132665093673,7.4563040134720096,11574
OC[C@@H](O)CC1CC1,7.623416289694751,7.827666411158701,7.446558795148139,7.62960416182735,11575
OC[C@@H](O)C[C@H]1CN1,7.251793206805639,7.28675495646882,6.84422114469763,7.18710409219092,11576
OC[C@@H](O)C[C@H]1CO1,7.18380171680828,7.38500062410236,7.016981691010801,7.1621038914736594,11577
OC[C@@H](O)CN1CC1,6.9429639645909,7.068465385804809,6.65246976302236,7.03450392716887,11578
CC(=O)C#CC1CC1,4.21088562642088,3.98208157118327,4.0151534891858995,4.1432021694602,11579
CC(=O)C#C[C@H]1CN1,4.18006980550934,3.9415303280515,3.9736435884673598,4.10500226331602,11580
CC(=O)C#C[C@H]1CO1,4.1675675282387905,3.92193648808756,3.9509835680640997,4.08400213825176,11581
NC(=O)C#CC1CC1,5.1874167485100395,4.89868720616665,4.901138681102561,5.056202838304061,11582
NC(=O)C#C[C@H]1CN1,5.14917412046943,4.85077391903543,4.86012947012562,5.02220273948154,11583
NC(=O)C#C[C@H]1CO1,5.141658332065631,4.83624275985544,4.84828652505284,5.01410272234121,11584
CC(=N)OCC1CC1,6.7903354997138905,6.54850643623094,6.5410652070604,6.59640366863675,11585
CC(=N)OC[C@H]1CN1,6.79257962378942,6.53386888048086,6.52700453296912,6.59760369133265,11586
CC(=N)OC[C@H]1CO1,6.83486287246754,6.59573209130943,6.58767343549558,6.63060377124192,11587
CC(=O)CCC1CC1,4.63521610071703,4.50145520356465,4.48835019380625,4.52320255364545,11588
CC(=O)CC[C@H]1CO1,4.65414108449355,4.51849743064436,4.506306179664381,4.54140262575261,11589
CC(=O)CCN1CC1,4.63448737945181,4.4966118466566405,4.48481842633004,4.5234025574281,11590
CC(=O)COC1CC1,4.37443946799639,4.19269779944327,4.19043626007238,4.27840227750569,11591
CC(=O)NCC1CC1,5.93266240788678,5.82573113380643,5.81635000400118,5.85850318219208,11592
CC(=O)NC[C@H]1CN1,5.92956058051477,5.8201187827626795,5.80910551324541,5.8539033673051195,11593
CC(=O)NC[C@H]1CO1,5.94500114464934,5.84068923983673,5.82968358951118,5.87010312947179,11594
CC(=O)OCC1CC1,6.08451589212027,5.90590190176821,5.89396317257095,5.92710339118507,11595
CC(=O)OC[C@H]1CN1,6.08111011342143,5.84342452966421,5.8449589804538205,5.94280327995211,11596
CC(=O)OC[C@H]1CO1,6.10334509177231,5.9255757432452105,5.91388382143688,5.9434032913000605,11597
NC(=O)CCC1CC1,5.87594460049512,5.81350532434972,5.760214792662111,5.78910323018248,11598
NC(=O)CC[C@H]1CO1,5.894271477721619,5.82779511842058,5.776408568321,5.8094032059504706,11599
NC(=O)CCN1CC1,5.87692067337725,5.79616322765303,5.74012434466642,5.787703203703931,11600
NC(=O)COC1CC1,5.81139371978732,5.71652825213756,5.6612229884679905,5.73200310263487,11601
NC(=O)NCC1CC1,6.75267900520774,6.70463265433541,6.5991588227855,6.67740384004005,11602
NC(=O)NC[C@H]1CN1,6.71892326474824,6.61683670814585,6.52546028607587,6.64340374121753,11603
NC(=O)NC[C@H]1CO1,6.850805486913659,6.800577870297491,6.70404733714292,6.76250368081669,11604
NC(=O)OCC1CC1,7.20606608347008,7.06658181276603,7.00575290721345,7.02590403662891,11605
NC(=O)OC[C@H]1CN1,7.233560208905691,7.086095379102921,7.027078208495761,7.049203797022661,11606
NC(=O)OC[C@H]1CO1,7.23898725032225,7.100472793878561,7.04077397772645,7.05680394076336,11607
CC(C)C#CC1CC1,6.811319297938749,6.21120971683836,6.07497884099875,6.16860346885411,11610
CC(C)C#C[C@H]1CN1,6.5750522444114,6.059243577413009,5.94550863724069,6.06250350301321,11611
CC(C)C#C[C@H]1CO1,6.79532634240448,6.1501816238451,6.04701912852625,6.09040335040791,11612
C[C@@H](O)C#CC1CC1,6.917397222546461,6.28176969078733,6.18337463257328,6.25170354391824,11613
C[C@@H](O)C#C[C@H]1CN1,6.66693751964268,6.0884169182809105,6.017256932983989,6.10150342428799,11614
C[C@@H](O)C#C[C@H]1CO1,6.80010520829686,6.11207342011555,6.0253746375336705,6.0680034709790895,11615
CC(C)CCC1CC1,8.385072871694401,8.49812181249793,7.96625896431752,8.244004625454561,11616
CC(C)CC[C@H]1CO1,8.01989508077243,8.3638234902153,8.05787375824274,8.18730450547225,11617
CC(C)CCN1CC1,7.09134173683012,7.359951442866901,6.963167339892441,7.314204183096081,11618
CC(C)COC1CC1,7.4760407132807005,7.731397923776499,7.28679196397146,7.61980424859149,11619
CC(C)OCC1CC1,7.32854268557115,7.657850954559301,7.26221871010451,7.58650429906524,11620
CC(C)OC[C@H]1CN1,7.21385153683797,7.343300787818801,7.02735603687955,7.167803863222191,11621
CC(C)OC[C@H]1CO1,7.53256531973946,7.829739919762499,7.460385451208019,7.785204383589151,11622
C[C@@H](O)CCC1CC1,7.26100181634123,7.58753615531532,7.18554379057226,7.290204001292071,11623
C[C@@H](O)CC[C@H]1CO1,7.38820884804446,7.7086410307928,7.332321804664271,7.414004165840501,11624
C[C@@H](O)CCN1CC1,7.12361336758816,7.31620286035263,6.875557247558049,7.3170039639391895,11625
C[C@@H](O)COC1CC1,7.6165026895508205,7.8533376449753,7.42814892315469,7.717904335240381,11626
O=C1[C@H]2C[C@@]1(C2)C#C,5.2908676846582905,5.07829522892418,5.05652964720605,5.08240278960323,11627
O=C1[C@H]2C[C@@]1(C2)C#N,5.36698667530897,5.18052872708117,5.15671766450021,5.15520280591788,11628
O=C1[C@H]2C[C@@]1(N2)C#C,5.2377371559968,5.02621506026409,5.00087471705933,5.0049028204533,11629
O=C1[C@H]2C[C@@]1(N2)C#N,5.31644503914834,5.12643382643912,5.103967823310731,5.08130290485565,11630
O=C1[C@H]2C[C@@]1(O2)C#C,5.1157321274404,4.88015842035957,4.83655514671596,4.8872026352187,11631
O=C1[C@H]2C[C@@]1(O2)C#N,5.20177511530638,4.995836526534481,4.957661110649401,4.978102857806181,11632
O=C[C@@]12C[C@@H](C1)C2=O,4.18096233939654,4.038092426428911,4.01177845936793,4.0646023155626905,11633
O=C[C@@]12C[C@@H](N1)C2=O,4.12461215800537,3.97066040279499,3.95303503543471,4.00500227678895,11634
O=C[C@@]12C[C@@H](O1)C2=O,4.1969234575939804,4.03971640272123,4.02160667245875,4.06330215491847,11635
C[C@H]1[C@H]2C[C@@]1(C2)C#C,7.01544370273932,6.46489723589152,6.34327207846516,6.31650340892689,11636
C[C@H]1[C@H]2C[C@@]1(C2)C#N,8.05339013602951,7.32475458671636,7.2231853188089605,7.259304097157619,11637
C[C@H]1[C@H]2C[C@@]1(N2)C#N,6.79203811694932,6.24212404301428,6.23400797114854,6.646103656226311,11638
C[C@H]1[C@H]2C[C@@]1(O2)C#C,6.08332484918604,5.74304576046306,5.6863431914548395,5.90930332664321,11639
C[C@H]1[C@H]2C[C@@]1(O2)C#N,6.17667382556953,5.847117660736489,5.82488921312137,6.25190354770089,11640
C[C@H]1[N@]2C[C@@]1(C2)C#C,6.83543322339058,6.48321676604029,6.37192241624428,6.3352036265476706,11641
C[C@H]1[N@]2C[C@@]1(C2)C#N,6.80266335191685,6.55736946099923,6.5254657283556705,7.13040397220861,11642
CN1[C@H]2C[C@@]1(C2)C#C,6.24162090424677,5.67105392269871,5.63265238008794,6.0596033121077895,11643
CN1[C@H]2C[C@@]1(C2)C#N,6.28183744717084,5.67474324417513,5.668254686083579,6.16650329307929,11644
N[C@H]1[C@H]2C[C@@]1(N2)C#N,6.53177469121382,5.972183971680391,5.942478647962041,6.34690343966171,11645
N[C@H]1[C@H]2C[C@@]1(O2)C#N,6.08920115080009,5.65396706892464,5.61795822462794,6.0333032228603,11646
O[C@H]1[C@H]2C[C@@]1(C2)C#C,6.88943506104805,6.3490879707734305,6.22850228878887,6.25580348540557,11647
O[C@H]1[C@H]2C[C@@]1(C2)C#N,7.381296064242499,7.31263462960176,7.21310458393542,7.26540407647145,11648
O[C@H]1[C@H]2C[C@@]1(N2)C#C,6.59675387934188,6.03297559761634,5.95822125862551,6.08290334461553,11649
O[C@H]1[C@H]2C[C@@]1(N2)C#N,6.80079039132368,6.2335897319459095,6.22759968668404,6.5890035286787,11650
O[C@H]1[C@H]2C[C@@]1(O2)C#C,6.0656902299501,5.675598770559691,5.60703012678954,5.81610319661225,11651
O[C@H]1[C@H]2C[C@@]1(O2)C#N,6.18778940994704,5.83444667279214,5.8022000765211805,6.19060334071763,11652
C[C@H]1[C@H]2C[C@@]1(C2)C=O,4.20126639687438,4.04723464015094,4.03202319599595,4.08350226485213,11653
C[C@H]1[C@H]2C[C@@]1(O2)C=O,4.1718993108456,4.01436490284288,4.0019132387744705,4.05030218116021,11654
C[C@H]1[N@]2C[C@@]1(C2)C=O,3.9196858332762705,3.73361211000235,3.71074691565063,3.8833022880153396,11655
CN1[C@H]2C[C@@]1(C2)C=O,4.14927874697089,3.98097678838387,3.97066530084681,4.02780216378307,11656
O[C@H]1[C@H]2C[C@@]1(C2)C=O,4.2102913294667195,4.0563787586709,4.04093111957259,4.090902404810181,11657
O[C@H]1[C@H]2C[C@@]1(N2)C=O,4.14104675454541,3.9957044138646403,3.96730333250036,4.0281023055140395,11658
O[C@H]1[C@H]2C[C@@]1(O2)C=O,4.15850205066194,4.00907391842132,3.9902041737847704,4.03890223766315,11659
CC[C@@]12C[C@@H](C1)C2=O,5.2118977557343795,5.05418021501639,5.0316298565511,5.036402735935701,11660
CC[C@@]12C[C@@H](N1)C2=O,5.1384522850354495,4.975261715636591,4.94118161530101,4.95650272139397,11661
CC[C@@]12C[C@@H](O1)C2=O,5.07002840590798,4.89115536303744,4.8514610068601804,4.8549027046057,11662
CO[C@@]12C[C@@H](C1)C2=O,5.003184420606449,4.8265247529305695,4.818240786733,4.85750275378015,11663
OC[C@@]12C[C@@H](C1)C2=O,5.24058836638402,5.085191685886739,5.06162008361698,5.06490286679234,11664
OC[C@@]12C[C@@H](N1)C2=O,5.133923764013869,4.9561808105438,4.91997223457844,4.94440262860064,11665
OC[C@@]12C[C@@H](O1)C2=O,5.0982896206814,4.9166083614340605,4.87578228317239,4.88050264455692,11666
C[C@H]1[C@H]2C[C@]1(CO)C2,7.16640873479546,7.52751433985708,7.14457458035185,7.10990399265797,11667
C[C@H]1[C@H]2C[C@]1(CO)O2,6.89873564511226,7.4279826615068005,7.00076886737261,7.307004046920681,11668
C[C@H]1[N@]2C[C@]1(CO)C2,6.65187328915628,6.983714123049359,6.4826913139256,7.029703836385271,11669
CC[C@@]12C[C@@H](C1)[C@H]2C,8.44910564736524,8.75196715766529,8.13260632811437,8.50500466376099,11670
CC[C@@]12C[C@@H](C1)[C@H]2O,7.058890238724691,7.3631555850991495,6.975575737836439,7.11650384537143,11671
CC[C@@]12C[C@@H](O1)[C@H]2C,6.918438602786191,7.478468242185491,7.0401440338396,7.46420402682969,11672
CC[C@@]12C[C@@H](O1)[C@H]2O,7.1970517633233495,7.649493517584429,7.26559129089657,7.50250407092219,11673
CC[C@@]12C[N@@](C1)[C@H]2C,6.5142894625583905,7.01162675980159,6.52362950315115,6.926703793118451,11674
CO[C@@]12C[C@@H](C1)[C@H]2C,7.487714131337709,7.97535110906539,7.449113673400251,7.72770424847624,11675
CO[C@@]12C[C@@H](C1)[C@H]2O,7.26450555607647,7.75948716250824,7.268932578579781,7.25310397989547,11676
CO[C@@]12C[N@@](C1)[C@H]2C,7.132291899071229,7.60924649789348,7.1352043351062,7.38580417671483,11677
OC[C@@]12C[C@@H](C1)[C@H]2O,6.978746410047919,7.24447851064045,6.846038866150831,7.044103836622081,11678
OC[C@@]12C[C@@H](O1)[C@H]2O,7.154576674282279,7.56944166343628,7.184436830860939,7.4076040447957,11679
N=C1C[C@]2(CN12)C#N,5.72179311361608,5.46412973705503,5.44496964679115,5.62170305735832,11680
N=C1O[C@]2(C[C@@H]12)C#C,6.198348521214999,5.69327094152625,5.57726711490531,5.64730326942353,11681
N=C1O[C@]2(C[C@@H]12)C#N,6.51407503673427,6.148107026785341,6.05751238820863,6.25900354592797,11682
O=C1C[C@]2(C[C@@H]12)C#C,4.65714195757527,4.485816812559349,4.47916199281991,4.5383024310645395,11683
O=C1C[C@]2(C[C@@H]12)C#N,4.65239710593164,4.47760141908726,4.46642243215008,4.5218025271669,11684
O=C1C[C@]2(CN12)C#C,5.02540443268788,4.8423870937496405,4.82255352136051,4.92020271512797,11685
O=C1C[C@]2(CN12)C#N,5.04984326224377,4.86342885225437,4.839354927559071,4.9302026321464805,11686
O=C1C[C@]2(N[C@@H]12)C#C,4.53127644784274,4.32518819637634,4.31569196235332,4.40210257621979,11687
O=C1C[C@]2(N[C@@H]12)C#N,4.54740219500413,4.343867733333879,4.33144845083028,4.4069023948894,11688
O=C1C[C@]2(O[C@@H]12)C#C,4.36883854574022,4.17730403891498,4.16755854847712,4.25430222986735,11689
O=C1C[C@]2(O[C@@H]12)C#N,4.395380816438809,4.1998454176186,4.18808873268065,4.26540230374743,11690
O=C1N[C@]2(C[C@@H]12)C#C,5.51329039471641,5.34138591901578,5.28787769613617,5.417703008651181,11691
O=C1O[C@]2(C[C@@H]12)C#C,5.99550876656122,5.71197034280506,5.61675275965224,5.69510308502092,11692
O=C1O[C@]2(C[C@@H]12)C#N,5.9972372346256995,5.7623511595976,5.7487411062737594,5.82980331966678,11693
N=C1O[C@]2(C[C@@H]12)C=O,4.4293735681836,4.22487310184885,4.23687060766795,4.2953024610826205,11694
O=C[C@]12CC(=O)[C@H]1N2,4.32381184381492,4.06309017812026,4.06365318196557,4.19180227230218,11695
O=C[C@]12CC(=O)[C@H]1O2,4.1659141636355494,3.9370646653616097,3.9418217621347895,4.0447023473599995,11696
O=C[C@]12C[C@H]1C(=O)C2,4.426369429734,4.22429377116414,4.21722887564177,4.3052025122668,11697
O=C[C@]12C[C@H]1C(=O)N2,4.49894032606907,4.31771322507104,4.323489388736769,4.38120231698986,11698
O=C[C@]12C[C@H]1C(=O)O2,4.42570220623052,4.21632845044886,4.23065253088246,4.2837025138029095,11699
O=C[C@]12CN1C(=O)C2,4.33339787545464,4.12399962941388,4.1292291160737005,4.19940241604288,11700
C[C@H]1C[C@]2(C[C@@H]12)C#C,6.56187784558555,6.07945702093218,5.92549900710003,5.96260338232047,11701
C[C@H]1C[C@]2(C[C@@H]12)C#N,7.273357968399151,6.73179915452706,6.58957660074164,6.7055036912174,11702
C[C@H]1C[C@]2(C[N@@]12)C#C,6.22716457641403,5.80932102752549,5.70557865729395,5.847003372860691,11703
C[C@H]1C[C@]2(C[N@@]12)C#N,6.40230829705162,6.0120043166350206,5.957021235929609,6.24850348339584,11704
C[C@H]1C[C@]2(N[C@@H]12)C#C,6.16366079033975,5.73458628074194,5.62260783637507,5.76710308620497,11705
C[C@H]1C[C@]2(N[C@@H]12)C#N,6.5020413397545,6.0862168766717595,6.01858158388731,6.2437033926122405,11706
C[C@H]1C[C@]2(O[C@@H]12)C#C,6.54464595505481,6.04712688566629,5.91949807727856,5.98430338456701,11707
C[C@H]1C[C@]2(O[C@@H]12)C#N,6.86279755045296,6.52809761486695,6.44218279269026,6.63720362395538,11708
C[C@H]1N[C@]2(C[C@@H]12)C#N,6.116520579054121,5.6485830215185,5.601107293683199,5.89990314885866,11709
C[C@H]1O[C@]2(C[C@@H]12)C#C,5.99813085696886,5.56930043362008,5.440590516350079,5.57400310759526,11710
C[C@H]1O[C@]2(C[C@@H]12)C#N,6.2717039221832405,5.89135876957266,5.79984438570975,6.05150329496746,11711
CN1C[C@]2(C[C@@H]12)C#N,6.15994017575448,5.89261702466242,5.79653602381933,6.20760339012889,11712
O[C@H]1C[C@]2(C[C@@H]12)C#C,6.63376138198188,6.1202289485098404,5.97849157396859,6.0062033905962,11713
O[C@H]1C[C@]2(C[C@@H]12)C#N,7.188635821840631,6.77972169353394,6.65059870722712,6.76960367904377,11714
O[C@H]1C[C@]2(N[C@@H]12)C#C,6.32240147966014,5.85582258727659,5.74901240392179,5.869703394020481,11715
O[C@H]1C[C@]2(N[C@@H]12)C#N,6.68892433003468,6.23567385299532,6.17223129256879,6.39170347063334,11716
O[C@H]1C[C@]2(O[C@@H]12)C#C,6.5609891212942095,6.03430269754557,5.92258112878526,5.99020336009819,11717
O[C@H]1C[C@]2(O[C@@H]12)C#N,6.83981235383165,6.39402759622193,6.36106561227126,6.64520377526138,11718
C[C@H]1C[C@]2(C[C@@H]12)C=O,4.504660162138871,4.3507241895399105,4.34923463755865,4.39500257799271,11719
C[C@H]1C[C@]2(C[N@@]12)C=O,4.35736540357985,4.16615933834054,4.1677299802908205,4.23790246391803,11720
C[C@H]1C[C@]2(N[C@@H]12)C=O,4.481424348532769,4.31039961736181,4.31512732582407,4.35380234299479,11721
C[C@H]1C[C@]2(O[C@@H]12)C=O,4.35245918834015,4.15909172167827,4.1646559085457895,4.21450229346197,11722
C[C@H]1O[C@]2(C[C@@H]12)C=O,4.44008315848803,4.24682508165013,4.26364880119587,4.31750233672879,11723
CN1C[C@]2(C[C@@H]12)C=O,4.49484773165947,4.34153190684372,4.3358006419863395,4.38190246628613,11724
O[C@H]1C[C@]2(C[C@@H]12)C=O,4.503139044934771,4.34502829950123,4.34249927207817,4.38990234547814,11725
O[C@H]1C[C@]2(N[C@@H]12)C=O,4.462492561906499,4.2875844919842505,4.29045012441294,4.327702529643941,11726
O[C@H]1C[C@]2(O[C@@H]12)C=O,4.3458291309738,4.14759027966294,4.1522918651821605,4.20080244252143,11727
CC[C@]12CC(=O)[C@H]1N2,4.52898252690704,4.34976906943501,4.35794419003658,4.40630238354145,11728
CC[C@]12CC(=O)[C@H]1O2,4.39628423488561,4.22983265143059,4.221383512041091,4.28750231355927,11729
CC[C@]12C[C@H]1C(=N)O2,6.73121247676462,6.5628637145713205,6.54395043169637,6.64540377904403,11730
CC[C@]12C[C@H]1C(=O)C2,4.71711125503344,4.57094304839302,4.56528960813678,4.5992026304825,11731
CC[C@]12C[C@H]1C(=O)N2,5.58988857810348,5.4670394519501,5.42679787453895,5.4881029795740295,11732
CC[C@]12C[C@H]1C(=O)O2,6.07906272776067,5.87652610809175,5.87103103817769,5.91120322652139,11733
CC[C@]12CN1C(=O)C2,5.05383109276722,4.890662292487559,4.8689353509560105,4.944502766548959,11734
CO[C@]12C[C@H]1C(=O)C2,4.68798036394798,4.53687954701083,4.530320239281879,4.56480252409468,11735
OC[C@]12CC(=O)[C@H]1N2,4.52393998255835,4.3438797063494405,4.34989533032637,4.39450243247909,11736
OC[C@]12CC(=O)[C@H]1O2,4.41009810158796,4.24015203027336,4.22964026683966,4.29110238164697,11737
OC[C@]12C[C@H]1C(=N)O2,6.76673532547518,6.5527280126718,6.5440693455100005,6.63200379772047,11738
OC[C@]12C[C@H]1C(=O)C2,4.6986766206669,4.55055191443838,4.54353736000416,4.57590259797476,11739
OC[C@]12C[C@H]1C(=O)N2,5.595340654007121,5.460467082749631,5.4246930728263,5.4852030607826,11740
OC[C@]12C[C@H]1C(=O)O2,6.10058830493962,5.89670036719636,5.89076283993456,5.9264032418888,11741
OC[C@]12CN1C(=O)C2,5.05763361366348,4.890969781296261,4.86807329383569,4.9416028477575304,11742
C[C@H]1C[C@@]2(CO)C[C@@H]12,7.12948694806231,7.43458659593011,7.065885473065619,7.07700405069702,11743
C[C@H]1C[C@@]2(CO)C[N@@]12,7.018014907830831,7.310656905122441,6.874220895753161,7.16320404833523,11744
C[C@H]1C[C@@]2(CO)N[C@@H]12,6.53883087908851,6.73097301645342,6.3443096491090305,6.5978036951153,11745
C[C@H]1C[C@@]2(CO)O[C@@H]12,7.55838485568061,7.78590861459527,7.465773308210021,7.558604179556549,11746
C[C@H]1O[C@@]2(CO)C[C@@H]12,7.0803951352403995,7.2341749144091,6.74410360492688,7.219604026586571,11747
CC[C@]12C[C@@H](C)[C@H]1O2,7.381058780843221,7.7461056849359995,7.29156484335606,7.73330435439044,11748
CC[C@]12C[C@@H](O)[C@H]1N2,7.040933164410601,7.378389070487329,6.91385157725676,7.062903920077191,11749
CC[C@]12C[C@@H](O)[C@H]1O2,7.26536679685482,7.6194202957516,7.239798422126441,7.38340413132303,11750
CC[C@]12C[C@H]1[C@@H](C)C2,7.35272708854639,7.625372517168859,7.0681246990893305,7.40280422612609,11751
CC[C@]12C[C@H]1[C@@H](C)O2,6.90600734726703,7.20437952096006,6.7875324535029,7.136903959087739,11752
CC[C@]12C[C@H]1[C@@H](O)C2,7.0115677110657595,7.40196393812497,6.91939181809316,7.018103889105561,11753
CO[C@]12C[C@H]1[C@@H](C)C2,7.38459054831943,7.7454907073185995,7.20798829669544,7.56390414373978,11754
CO[C@]12C[C@H]1[C@@H](O)C2,7.0150907708942905,7.3679684652402795,6.8696901978196605,7.033803777872599,11755
CO[C@]12C[C@H]1N(C)C2,6.27510997299607,6.65473429564714,6.2080142822537905,6.4578034962862105,11756
OC[C@]12C[C@@H](O)[C@H]1N2,7.10189731061621,7.40338137989888,6.96499948338711,7.11250404183242,11757
OC[C@]12C[C@@H](O)[C@H]1O2,7.337982319884249,7.607706604824069,7.29209056758474,7.42990405839019,11758
OC[C@]12C[C@H]1[C@@H](O)C2,7.06577009673386,7.42300787354162,6.97566689602309,7.06560383508597,11759
C#C[C@@]12C[C@@H](C1)C=C2,6.35537244337248,6.02636758148318,5.85207612186227,6.00320333385645,11760
C#C[C@@]12C[C@@H](O1)C=C2,5.33451531288227,5.32546480157487,5.3317533558837695,5.66860326410477,11761
N#C[C@@]12C[C@@H](C1)C=C2,6.42364665980545,6.12106297788919,5.94313498690592,6.06560342558729,11762
N#C[C@@]12C[C@@H](N1)C=C2,5.646256446904,5.229705167353971,5.25846380650111,5.64860315795376,11763
N#C[C@@]12C[C@@H](O1)C=C2,5.44035377717878,5.4170303428679,5.42644140521205,5.75510313135996,11764
C#C[C@@]12C[C@@H](C1)CC2,7.058212674889591,6.52388801144165,6.384037747421051,6.37260351756125,11765
C#C[C@@]12C[C@@H](C1)CO2,6.7144535203485,6.20365610458995,6.079252119097711,6.20440332960649,11766
C#C[C@@]12C[C@@H](C1)OC2,7.05385939527757,6.5093176678471005,6.3817699494283895,6.37110362524837,11767
C#C[C@@]12C[C@@H](CC1)O2,6.53479434016085,6.11272622157756,5.9914901871568995,6.05660325536804,11768
N#C[C@@]12C[C@@H](C1)CC2,8.08390200561422,7.398406319819709,7.27574223117953,7.331304098341669,11769
N#C[C@@]12C[C@@H](C1)CN2,6.53808202138803,6.23702108935981,6.17837317743708,6.50740361804144,11770
N#C[C@@]12C[C@@H](C1)CO2,7.002374612027601,6.50062743546246,6.42556887303081,6.80060372112654,11771
N#C[C@@]12C[C@@H](C1)OC2,7.334791239123519,6.94488835472818,6.8517962539512505,7.293404061814471,11772
N#C[C@@]12C[C@@H](CC1)N2,6.85373479401601,6.4919159781866,6.43058202906858,6.78140390222012,11773
N#C[C@@]12C[C@@H](CC1)O2,6.65760781938154,6.350642013770321,6.28841770767702,6.67700383247475,11774
N#C[C@@]12C[N@@](C1)CC2,6.7626547040811404,6.413063874620359,6.33737618464383,6.804503658831219,11775
O=C[C@@]12C[C@@H](C1)C=C2,4.30515516443254,4.169186334365301,4.15487640385918,4.18500241580607,11776
O=C[C@@]12C[C@@H](N1)C=C2,4.30014091993881,4.16898143253083,4.15324399203317,4.182902240031249,11777
O=C[C@@]12C[C@@H](O1)C=C2,4.317917854791521,4.15429462414856,4.15263119132769,4.1807021984221,11778
